nom,libellecourt,lon,lat,codeinsee
L'Herbergement - Les Brouzils,LHB,-1.3712431,46.9069172,85108
Neau,NEA,-0.4766725,48.1574807,53163
Les Fontinettes,LTS,1.8496343,50.940831,62193
Connerré - Beillé,COB,0.48687,48.0735,72031
Voiron,VOR,5.595054,45.364037,38563
Châteauneuf - Bujaleuf,CBF,1.6453027,45.759316,87105
Strasbourg Roethig,SQG,7.6950455,48.5632897,67267
Sainte-Eulalie - Carbon-Blanc,SEK,-0.4939737,44.8978327,33397
Les Moutiers-en-Retz,MVB,-2.0009628,47.0618983,44106
Tenay - Hauteville,TEN,5.5016101,45.9222096,01416
Orly Ville,OYI,2.40265,48.741815,94054
Lépin-le-Lac - La Bauche,LPL,5.7649834,45.541519,73145
Thun le Paradis,TPA,1.91922,49.00687,78401
Saint-Agne,XAE,1.450209,43.579674,31555
Varennes-sur-Fouzon,VZO,1.6145221,47.2144095,36229
Coutras,COU,-0.13169,45.03661,33138
Thaon,TAO,6.416384,48.24465,88465
Évry-Courcouronnes,EVC,2.428581,48.625507,91228
Villefranche-sur-Mer,VFH,7.314129,43.707061,06159
Chessy,CZI,4.6222625,45.885545,69056
Foix,FXE,1.607147,42.969746,09122
Tronsanges,TSG,3.0541532,47.113029,58298
Verneuil-l'Étang,VNL,2.825006,48.644689,77493
Champagne-sur-Seine,CME,2.799184,48.406531,77079
Avignon TGV,AVV,4.786079,43.921586,84007
Coron de Méricourt,CQW,2.8854084,50.4150048,62570
Balsièges,BKB,3.4560976,44.4820108,48016
Le Chambon-Feugerolles,LCF,4.3223823,45.3947427,42044
Chevrières,CGB,2.6828025,49.3373064,60149
Champagne-Ardenne TGV,CGV,3.994632,49.214806,51058
Retiers,RTI,-1.3898439,47.9132599,35239
Villeneuve Triage,VSG,2.438192,48.745198,94078
La Roche-sur-Foron,LRF,6.303885,46.06756,74224
Salon-de-Provence,SON,5.088569,43.639061,13103
Saint-Georges-de-Reneins,SDI,4.7188908,46.0621952,69206
Torpes - Boussières,GZO,5.8887804,47.1637546,25564
Varennes-sur-Allier,VAA,3.3941783,46.3154922,03298
Cires-lès-Mello,CIW,2.3601903,49.2717956,60155
Vic-sur-Cère,VCM,2.6316644,44.975877,15258
Montrabé,MTB,1.5240482,43.6450204,31389
Hénin-Beaumont,HBE,2.95211,50.41706,62427
Aguilcourt - Variscourt,AGK,3.973137,49.408017,02761
Noyelles-sur-Mer,NOE,1.7045772,50.1875408,80600
Belfort - Montbéliard TGV,BFB,6.897687,47.585937,90068
Saint-André-le-Gaz,SAG,5.524187,45.544518,38357
Bougival,BGV,2.1323749,48.8542135,78126
Dives-sur-Mer Port Guillaume,DSU,-0.1008455,49.2910882,14225
Brive-la-Gaillarde,BLG,1.528655,45.152618,19031
Le Dorat,LDT,1.0793364,46.2110908,87059
Château-Renault,CTI,0.9015238,47.5877961,37063
Pont de la Deûle,PDD,3.08503,50.39813,59234
Saint-Féliu-d'Avall,FDL,2.7378217,42.6772874,66174
Coutances,CCS,-1.441726,49.042928,50147
Hennebont,HEN,-3.2857467,47.7990019,56083
Naucelle,NCE,2.363504,44.1854793,12169
Monteux,MTX,4.9947813,44.0374619,84080
Épinay-sur-Seine T11,EPS,,,93031
Saint-Hilaire - Saint-Nazaire,SHN,5.243851,45.0713405,38394
Rennes,RES,-1.672744,48.103517,35238
Valdahon Camp Militaire,VMI,6.3148621,47.1510452,25578
Béard,BVE,3.3179944,46.8652207,58025
Rambouillet,RBT,1.83154,48.64377,78517
Antibes,ATB,7.119498,43.585784,06004
Mauves-sur-Loire,MUE,-1.3893042,47.2930211,44094
Andrézieux-Bouthéon,ANZ,4.254834,45.5217037,42005
L'Hôpital-du-Grosbois,LHO,6.2130861,47.1691016,25305
Magenta,MAG,2.35835,48.87986,75110
La Souterraine,LST,1.492151,46.239792,23176
Cordes - Vindrac,VDC,1.900229,44.067189,81320
Vernon - Giverny,VNO,1.47857,49.091336,27681
Moyeuvre-Grande,MGK,6.043226,49.246713,57491
Sévérac,SVG,-2.072707,47.5498647,44196
Issou - Porcheville,IPO,1.78532,48.97931,78314
Chaux-des-Crotenay,LXR,5.9438595,46.6545926,39129
Saint-Michel-sur-Orge,SHO,2.306632,48.635479,91570
Viroflay Rive Droite,VFD,2.1683208,48.8056695,78686
Oloron-Sainte-Marie,OLN,-0.6122826,43.1947669,64422
La Norville - Saint-Germain-lès-Arpajon,NGE,2.267586,48.591617,91457
Bléré - La Croix,BCX,0.9877583,47.3377228,37091
Aiserey,ASI,5.1582447,47.170501,21005
Mâcon,MAC,4.824887,46.302572,71270
Saint-Savinien,SNH,-0.6778775,45.8759277,17397
Villars-les-Dombes,VLD,5.028404,46.004206,01443
Aix-les-Bains le Revard,AIX,5.909371,45.688161,73008
Servas - Lent,SVN,5.1681312,46.1306663,01405
Anthéor Cap Roux,AHC,6.8921036,43.4349641,83118
Saint-Denis,SDE,2.3459524,48.9354933,93066
Balbigny,BBY,4.187443,45.817858,42011
Beaugency,BGY,1.625938,47.778365,45028
Bagnols-sur-Cèze,BSC,4.627032,44.161626,30028
Meximieux - Pérouges,MEX,5.193534,45.901615,01244
Vendenheim,VHM,7.7177824,48.6659659,67506
Sainte-Pazanne,SPZ,-1.8138744,47.1055419,44186
Savenay,SNY,-1.950957,47.35859,44195
Marbache,MAH,6.1091755,48.8010405,54351
Varangéville - Saint-Nicolas,VRA,6.31286037,48.63533929,54549
Brumath,BAH,7.7004016,48.7331082,67067
Mitry - Claye,MYV,2.64247,48.97569,77294
Chamborigaud,CBO,3.9793332,44.3002429,30080
Rémilly,RMI,6.3950968,49.0140249,57572
Plouaret Trégor,PLT,-3.4668231,48.6062816,22207
Cheilly-lès-Maranges,CJL,4.6758424,46.8924768,71122
Villeneuve-le-Roi,VRI,2.426084,48.739908,94077
Montpellier Saint-Roch,MPL,3.880674,43.604738,34172
Illiers-Combray,ILC,1.2448745,48.303937,28196
La Fresnais,FSN,-1.8432199,48.593655,35116
Bernay,BEY,0.595634,49.087102,27056
Marly-le-Roi,MLR,2.0965436,48.8713084,78372
Mulhouse Musées,MMU,7.29478,47.75136,68224
Porte de Clichy,PCL,2.31462,48.89399,75117
Neuilly Porte Maillot RER E,NEP,,,75117
Chamonix-Mont-Blanc,CHX,6.87363,45.92277,74056
Paris Saint-Lazare,PSL,2.325331,48.876242,75108
Guignicourt,GUI,3.961334,49.434862,02360
Landerneau,LDO,-4.256528,48.453572,29103
Nogent-sur-Seine,NOG,3.49372888,48.49783878,10268
Arras,ARR,2.781942,50.286673,62041
Villiers-sur-Marne - Le Plessis-Trévise,VSM,2.541761,48.823039,94079
La Ferté-sous-Jouarre,LFJ,3.125577,48.950741,77183
Bondy,BDY,2.4786,48.894208,93010
Chelles - Gournay,CSG,2.582484,48.874128,77108
Pantin,PAN,2.400685,48.898096,93055
Rosny Bois Perrier,RBI,2.480987,48.882568,93064
Lille Flandres,LLF,3.06987,50.636577,59350
Diemeringen,DRI,7.18529,48.9405,67095
Munster,MUT,7.1341728,48.0383438,68226
Ermont - Eaubonne,ERT,2.27176,48.98032,95219
Sartrouville,SVL,2.1575173,48.9379523,78586
Saint-Gaudens,SGD,0.729104,43.105034,31483
Corbie,CBI,2.4996846,49.9116183,80212
Saint-Ouen-l'Aumône,SOA,2.10651,49.04527,95572
Landivisiau,LDI,-4.082181,48.496002,29105
Sevran - Livry,SEV,2.53484,48.93601,93071
Saint-Sulpice (Tarn),SST,1.680702,43.775073,81271
Eymoutiers Vassivière,EYM,1.7412237,45.7397876,87064
Les Sables-d'Olonne,LSO,-1.78105,46.499917,85194
Conflans-Sainte-Honorine,CSH,2.09783,48.99646,78172
Barjac,BJC,3.4109786,44.4992638,48018
Agde,AGD,3.466203,43.31728,34003
Avord,ADG,2.6523757,47.0349061,18018
Auterive,AIE,1.468831,43.348993,31033
Mullerhof,MFX,7.3119577,48.52451,67500
Albert,ALJ,2.64453,50.00546,80016
Amiens,AMS,2.312592,49.890746,80021
Aubiat,AUK,3.1605115,45.983812,63013
Briançon,BRI,6.633007,44.889853,05023
Avion,AON,2.83365,50.40723,62065
Chantonnay,CTO,-1.0544144,46.6898472,85051
Magland,MGD,6.6215075,46.016945,74159
Lutzelbourg,LZF,7.2516808,48.7299065,57427
Le Bugue,BDG,0.942795,44.9056892,24067
Bussière-Galant,BGA,1.0261372,45.6076224,87027
Avallon,AVA,3.9124463,47.4957553,89025
Banyuls-sur-Mer,BAN,3.1250496,42.4829582,66016
Joncet,JCT,2.3111464,42.5615245,66193
Belvezet,BVZ,3.7518919,44.5617971,48023
Chanac,CNA,3.3454117,44.4739786,48056
Biot,BJO,7.12609,43.610951,06004
Beaune,BEA,4.848379,47.023053,21054
Boulogne Tintelleries,BKI,1.60904,50.72729,62160
Baillargues,BGU,4.0071585,43.6533234,34022
Valergues - Lansargues,VGU,4.0601085,43.672678,34321
Blanquefort,BQF,-0.62392,44.917556,33056
Verrey-sous-Salmaise,VRR,4.6700223,47.4385905,21670
Gallargues-le-Montueux,GGE,4.1715027,43.716229,30123
Bagneaux-sur-Loing,BXN,2.7033327,48.2304802,77016
Bram,BRA,2.1191467,43.2441014,11049
Sées,SKS,0.1661851,48.5998998,61464
Breuillet Village,BRW,2.171207,48.564776,91105
Échirolles,EHR,5.718943,45.153022,38151
Les Praz de Chamonix,PZI,6.888753,45.9394594,74056
Invalides,INV,2.3150151,48.8619133,75107
Ranguin,RGN,6.9693134,43.5691636,06085
Le Bosquet,BQJ,6.9816599,43.5515285,06029
Pignans,PIG,6.2248459,43.298475,83092
Le Buet,BVQ,6.9204119,46.018805,74290
Les Ardoines,LAD,2.409046,48.782945,94081
Puget-Ville,PVI,6.1384483,43.283085,83100
Bretenoux - Biars,BXB,1.8436871,44.9273692,46029
Capdenac,CDC,2.0779632,44.5782458,12052
Callac,CCF,-3.419782,48.4062201,22025
La Pauline Hyères,LPH,6.0351027,43.1364769,83062
Carentan,CAR,-1.244938,49.302482,50099
Croix Sainte,XST,5.0196445,43.4088317,13056
Les Martres-de-Veyre,MVY,3.193228,45.688155,63214
Ceyzériat,CZR,5.3258417,46.1834877,01072
Cravant - Bazarnes,CBZ,3.6811741,47.6785079,89030
Cesson,CES,2.5938,48.56563,77067
Thenissey,TEY,4.6221929,47.4947945,21627
Châteauneuf-sur-Cher,CHC,2.3103826,46.8568144,18058
Darsac,DAR,3.7365537,45.14211,43259
Chaumont,CHM,5.1346,48.10976,52121
Neuvy-Pailloux,NPO,1.8642473,46.883564,36140
Saint-Étienne Carnot,SEO,4.385317,45.446976,42218
Versailles Rive Droite,VRD,2.1347523,48.8096525,78646
Pont de Rungis Aéroport d'Orly,PRU,2.372792,48.748163,94073
Virieu sur Bourbre,VRB,5.4721424,45.491703,38293
Romanèche-Thorins,RHR,4.7421014,46.1763913,71372
Saint-Étienne La Terrasse,SET,4.379601,45.464843,42218
Nangis,NAN,3.012619,48.561336,77327
Mézériat,MZF,5.046622,46.2350502,01246
Carbonne,COA,1.212531,43.298206,31107
Hombourg-Haut,HOH,6.7742703,49.1261085,57332
Gerzat,GEZ,3.1431045,45.8335879,63164
Chaville Rive Gauche,CVI,2.1882472,48.8047497,92022
Lyon Gorge de Loup,LYL,4.804631,45.766078,69389
Crépy-en-Valois,CYV,2.8864694,49.231235,60176
Civrieux-d'Azergues,CZK,4.7182413,45.8591831,69059
Dax,DAX,-1.050301,43.720472,40088
Calais,CSV,1.850819,50.953481,62193
Saint-Lothain,XLN,5.6439849,46.8231806,39489
Dinan,DIN,-2.053542,48.456764,22050
Bois-d'Oingt - Légny,BDO,4.575043,45.9065839,69111
Caussade,CSD,1.5336541,44.1622668,82037
Poligny,PGN,5.7001051,46.8443393,39434
Roche-lez-Beaupré,RBE,6.1109651,47.2762881,25495
Ruffey-lès-Echirey,RFY,5.079358,47.370587,21535
Chaugey,CFJ,5.2551914,47.0872036,21356
Lacelle,WCL,1.8264798,45.6412701,19095
Mesves - Bulcy,MVU,3.0065175,47.2420755,58164
Fourchambault,FLT,3.0873673,47.0189684,58117
Saulon,SLN,5.1045991,47.224035,21585
Santenay les Bains,SLB,4.7017523,46.9106752,21582
Saintes,SKW,-0.6179,45.74874,17415
Imphy,IPY,3.2597113,46.9333537,58134
Lantenay,LWP,4.860963,47.3351085,21339
Épernay,EPR,3.959798,49.046289,51230
Chartrettes,CJR,2.6950059,48.4870771,77096
Galuzot,GLZ,4.3300578,46.6421069,71486
La Grande-Paroisse,GPA,2.8971614,48.3787751,77210
Mailly-la-Ville,MIY,3.6751472,47.6041692,89237
Bretigny - Norges,BTQ,5.1105838,47.390044,21107
Boissise-le-Roi,BKR,2.572953,48.529319,77040
Les Perrières,PEF,3.1467144,47.0055213,58303
Vauzelles,VZE,3.1342094,47.0013565,58303
Vosves,VOM,2.5991469,48.5151115,77152
Rixheim,RHE,7.406404,47.74896,68278
Étréchy,ETY,2.194323,48.493727,91226
Grandvillars,GND,6.9785,47.53763,90053
Vernou-la-Celle-sur-Seine,VSS,2.8424649,48.3864547,77494
Itxassou,ITX,-1.3956111,43.324043,64279
Durtol - Nohanent,DUR,3.048557,45.7947707,63141
Folligny,FOL,-1.4072231,48.8299461,50188
Boucau,BUU,-1.4905872,43.5234217,64140
Buno - Gironville,BQV,2.3871153,48.370847,91121
Saubusse,SQB,-1.1901703,43.6603331,40293
Croix du Prince,XDP,-0.3791261,43.2857104,64445
Assat,ATK,-0.2950176,43.2543993,64067
Tanus,FWD,2.3151214,44.1003384,81292
Calais - Fréthun,FHS,1.810891,50.901221,62360
Sermizelles - Vézelay,SZZ,3.7928695,47.5289068,89190
Urt,URT,-1.3005564,43.4993785,64546
Cros de Cagnes,CKG,7.167111,43.660465,06027
Goncelin,GOC,5.974136,45.341941,38181
Pibrac,PBR,1.289237,43.621364,31417
Bagnac-sur-Célé,BAG,2.1602503,44.6652105,46015
Guingamp,GGP,-3.143343,48.555659,22070
Le Vernet d'Ariège,VVT,1.6116214,43.1894138,09331
Le Fauga,FGA,1.2827183,43.4043288,31181
Drap - Cantaron,DRA,7.3168739,43.7599599,06031
Corrèze,CZE,1.8810793,45.3294801,19236
Felletin,FEL,2.169543,45.8864021,23079
Lavaveix-les-Mines,LXM,2.0890801,46.0795307,23105
Nantiat,NNA,1.1563734,46.0056192,87103
Marsac-sur-L'isle,MRA,0.6626174,45.1860541,24256
Vieilleville,VVL,1.6736439,46.0910959,23137
Ollioules - Sanary-sur-Mer,OLL,5.824979,43.122586,83090
Masseret,MST,1.5415396,45.536175,19129
La Meyze,MYZ,1.2123135,45.6212964,87096
Hendaye,HED,-1.781724,43.353132,64260
Bugeat,BUG,1.9248147,45.6005968,19033
Jonzac,JOH,-0.44164,45.4387456,17197
Faremoutiers - Pommeuse,FMP,2.993109,48.808494,77371
Fromental,FRO,1.4324317,46.1715646,87068
Solignac - Le Vigen,SKN,1.2856817,45.7561586,87205
Plestan,PLE,-2.4424607,48.4256462,22193
Arles,ARS,4.63203,43.684853,13004
Pessac Alouette,ATF,-0.65965,44.793355,33318
Lamothe-Landerron,LOH,0.0451406,44.5628433,33221
Saint-Rambert-en-Bugey,SBB,5.438622,45.9473397,01384
Lesquin,LEQ,3.11771,50.59068,59343
Mouroux,MXK,3.0423421,48.8139949,77320
Lunery,LNY,2.275014,46.9351795,18133
Mutzig,MTZ,7.4621581,48.5337753,67313
Jaunay-Clan,JAU,0.3816535,46.682044,86115
La Ferté-Saint-Aubin,LFS,1.93236,47.720975,45146
Lusignan,LUI,0.116555,46.4354949,86139
La Loupe,LLP,1.0109416,48.4737398,28214
Agonac,AGA,0.7486706,45.2865966,24002
Boisseaux,BAX,1.9727681,48.2566238,45037
Lisieux,LIS,0.231143,49.138299,14366
La Chapelle-Saint-Mesmin,LCS,1.8268193,47.8929293,45075
La Porcherie,PHR,1.5383469,45.5740586,87120
Cormery,CEY,0.833953,47.26254,37083
Laragne-Montéglin,LRN,5.8189832,44.3164984,05070
Landrecies,LNR,3.681997,50.1283138,59331
Villeneuve-sur-Yonne,VYE,3.2869251,48.0850129,89464
Fougeré,FUE,-1.2319718,46.6653044,49143
Le Thor,LTH,4.9962663,43.9265047,84132
Chouzy-sur-Cisse,CZV,1.247846,47.5203249,41055
Lesparre-Médoc,LSE,-0.9454015,45.3035166,33240
Lunel,LUN,4.131086,43.679392,34145
Angerville,AGV,2.0034931,48.3112062,91016
Oudon,ODK,-1.291992,47.3433655,44115
Luzy,LUY,3.9693245,46.7940793,58149
Montfort-sur-Meu,MFS,-1.949141,48.138878,35188
Louroux-de-Bouble,LXB,2.9849368,46.2241289,03152
Luzenac - Garanou,LUG,1.7531248,42.7642849,09131
Colmar,CMR,7.346967,48.073201,68066
La Hisse,HIZ,-2.0036608,48.4961248,22327
Saint-Gildas-des-Bois,SOK,-2.0438923,47.516614,44161
Dingé,DNE,-1.6859729,48.3507382,35094
Guéthary,GTH,-1.6098615,43.4253491,64249
Montauban Ville Bourbon,MBN,1.341496,44.014387,82121
Plouvara - Plerneuf,PPF,-2.8925136,48.508585,22234
Lancerf,LNF,-3.1181396,48.761873,22233
Trégonneau - Squiffiec,TGS,-3.1742524,48.6243578,22338
Pontchaillou,PCI,-1.69107,48.11918,35238
Poix-Terron,PIX,4.6365346,49.6500011,08341
Brionne,BEU,0.7115304,49.1964187,27116
Le Pénity,PYV,-3.4763815,48.3646275,22052
Le Theil-de-Bretagne,TIB,-1.4319925,47.918742,35333
Coat Guégan,CQG,-3.2738023,48.4803156,22249
L'Hermitage - Mordelles,LHL,-1.8192987,48.123142,35131
Mâcon Loché TGV,MLH,4.778876,46.282884,71270
Houlgate,HOE,-0.0772276,49.3000711,14338
Monsempron-Libos,MLS,0.9412277,44.486631,47179
Corps-Nuds,CPS,-1.5754724,47.9851669,35088
Clisson,CLI,-1.286172,47.086142,44043
Martigues,MTG,5.0257804,43.3929209,13056
Marssac-sur-Tarn,MSS,2.026913,43.9151803,81156
Caudéran Mérignac,CUD,-0.6274337,44.84288,33063
Mennecy,MNY,2.433165,48.5709075,91386
Strasbourg,STG,7.734584,48.584967,67482
Saint-Aubin - Saint-Luperce,SBP,1.3318387,48.4476422,28325
Bretoncelles,BTO,0.8923825,48.4326737,61061
Lavilletertre,VWT,1.9206361,49.2024666,60356
Liancourt-Saint-Pierre,LQK,1.905543,49.2204964,60361
Mazamet,MZT,2.3747346,43.4977847,81163
Sotteville-lès-Rouen,SOV,1.102362,49.4129479,76681
Boussay - La Bruffière,BBF,-1.1828046,47.0505741,44022
Thiers,THI,3.5431798,45.8610502,63430
Crest,CRE,5.0160968,44.7301546,26108
Ouges,OUS,5.0727895,47.2559157,21473
Brunémont,BPN,3.1453509,50.2783197,59115
Osny,OSN,2.05771,49.06283,95476
Boucoiran-et-Nozières,BKW,4.187634,43.9926943,30046
Angers Saint-Laud,ASL,-0.55682,47.464647,49007
Port-de-Bouc,PDB,4.9846006,43.4071317,13077
Lachaud Curmilhac,LDQ,3.6104913,45.1228045,43013
Les Cauquillous,CQO,1.7546798,43.7340198,81140
Fouquereuil,FQE,2.6074449,50.5255091,62349
Givors,GIV,4.766086,45.584948,69091
Pont-de-Veyle,PEL,4.8930347,46.2679114,01134
Embrun,EMB,6.496773,44.567008,05046
Cesson-Sévigné,CGT,-1.60211,48.11281,35051
Blangy-sur-Ternoise,BIP,2.1721585,50.424669,62138
Dommartin - Remiencourt,DMM,2.3926625,49.7996523,80246
Pons,PNP,-0.5389124,45.5780767,17283
Vitry-en-Artois,VYN,2.9820833,50.3276092,62865
Blangy-sur-Bresle,BBM,1.6259074,49.9326071,76101
Couffoulens - Leuc,CFW,2.3161754,43.1555365,11102
Wacquemoulin,WAC,2.6116581,49.5032575,60698
Portet Saint-Simon,PSS,1.389243,43.527904,31433
Remy,REY,2.7059434,49.4331452,60531
Port-Sainte-Marie,PSM,0.3905059,44.2504383,47210
Poix-de-Picardie,PDP,1.9897767,49.7778561,80630
Annappes,ANP,3.1475351,50.6227708,59009
Gravelines,GVL,2.1232852,50.978736,59273
Retournac,RET,4.0361169,45.2013468,43162
Le Meux - La Croix-Saint-Ouen,LXS,2.7532645,49.3594029,60402
Nomain,NOM,3.2063499,50.5023744,59435
Mennessis,MKI,3.2711145,49.6915989,02474
Villers-Saint-Paul,VPL,2.4899067,49.2825762,60684
Gap,GAP,6.085638,44.563693,05061
La Garde,LGD,6.0100767,43.1187044,83062
Arnèke,ARN,2.4083063,50.831522,59018
Bourbourg,BBU,2.1942305,50.952267,59094
Renescure,RSC,2.3713644,50.732006,59497
Vierzy,VYA,3.2773026,49.2910309,02799
Dourdan,DHY,2.009643,48.533466,91200
Vions - Chanaz,VOZ,5.8072311,45.8243131,73327
Sarre-Union,SRU,7.0850443,48.9360172,67434
Rethel,RTL,4.369566,49.504393,08362
Quimperlé,QPL,-3.552693,47.869375,29233
Saint-Marcellin,SCI,5.323649,45.150898,38416
Heiligenberg - Mollkirch,HEG,7.381426,48.5273135,67299
Serqueux,SEQ,1.5395267,49.6315093,76672
Barr,BAR,7.4565189,48.4032933,67021
Surdon,SDN,0.1344097,48.6647685,61101
Saint-Cloud,SCD,2.21687,48.84541,92064
Berthelming,BHN,7.0087859,48.8096475,57066
Goxwiller,GXW,7.4787296,48.4327551,67164
Auxonne,AXO,5.37737,47.192663,21639
Geispolsheim,GPM,7.6843578,48.5190515,67152
Gundershoffen,GUF,7.6535345,48.905261,67176
Dettwiller,DEE,7.4652459,48.7518969,67089
Marmagne sous Creusot,MMS,4.3601911,46.8334607,71282
Limersheim,LHJ,7.6603581,48.4617328,67200
Graffenstaden,GRF,7.6897861,48.5324375,67152
Kilstett,KIL,7.8549031,48.6793065,67237
Libourne,LIB,-0.236344,44.915888,33243
Audun-le-Roman,ALR,5.89139,49.36682,54029
Objat,OBT,1.4068293,45.2647335,19153
Logelbach,LOJ,7.3206082,48.087299,68374
Irigny Yvours,IRY,4.83229,45.69002,69100
Farschviller,FWR,6.9080815,49.0878773,57208
La Celle-Saint-Cloud,LCB,2.13797,48.84259,78126
Saint-Victor-l'Abbaye,SIC,1.1097122,49.6770346,76602
Valleroy - Moineville,VOY,5.9360165,49.2056957,54542
Bischheim,BHM,7.7422165,48.6118352,67043
Saint-Béron - La Bridoire,SBR,5.7319345,45.5038935,73226
La Guerche-sur-l'Aubois,GUA,2.9485731,46.9477388,18108
Harfleur,HAF,0.1989828,49.5136336,76341
Le Molay-Littry,MLW,-0.8809741,49.2493263,14370
Torfou-Sèvremoine,TFU,-1.1173797,47.0331153,49350
Saint-Nazaire,SNA,-2.211096,47.286412,44184
Souillac,SOU,1.466605,44.902127,46309
Soulac-sur-Mer,SUU,-1.1175894,45.5081769,33514
Hettange-Grande,HET,6.1566738,49.4076754,57323
Sète,STE,3.69656,43.412485,34301
Saint-Quentin,SQT,3.2970089,49.8400482,02691
Châteaubourg,CTG,-1.405159,48.106361,35068
Vieux-Thann,VXT,7.1194904,47.8058505,68348
Maule,MAE,1.85708,48.90917,78380
Herrlisheim-près-Colmar,HRH,7.3206381,48.0166417,68134
Aubrives,ARI,4.7616512,50.1044507,08028
Étain,ETM,5.6398079,49.2074907,55181
Bartenheim,BTK,7.4872561,47.6349313,68021
Colmar Saint-Joseph,CXJ,7.3453397,48.0816399,68066
Fellering,FRG,6.9871347,47.8975893,68089
Le Grau-du-Roi,LGR,4.140338,43.5371273,30133
Graffenwald,GFW,7.2247908,47.7808232,68375
Vauvert,VAT,4.270165,43.6950375,30341
Vireux-Molhain,VRX,4.7233909,50.0827968,08486
Vauboyen,VBO,2.192119,48.7590575,78322
Urmatt,URM,7.3385385,48.5257763,67500
Choisy-le-Roi,CLR,2.411102,48.763974,94022
Donchery,DEY,4.8747529,49.6981267,08142
Loivre,LXV,3.9906699,49.3466786,51329
Pouxeux,PXX,6.5810266,48.1039421,88358
Vittel,VIT,5.9418718,48.2024882,88516
Veynes Dévoluy,VDY,5.815764,44.5320046,05179
Vermenton,VEE,3.7320212,47.6605943,89441
Aime - La Plagne,ANJ,6.648646,45.5544,73006
Villepinte,VPN,2.51205,48.96292,93078
Thiaville-sur-Meurthe,TIA,6.8102635,48.4139874,54519
Ménil Flin,MFN,6.6592265,48.5050204,54199
Les Versannes,VSJ,0.8574682,45.088775,24156
Bertrichamps,BHZ,6.7912343,48.4283359,54065
Frouard,FRD,6.14411,48.75545,54215
Azerailles,AZE,6.695778,48.4913355,54038
Tarare,TAR,4.439208,45.889921,69243
La Douzillère,DZD,0.6528244,47.3388167,37122
Maurecourt,MRK,2.05963,48.98712,78015
Orry-la-Ville - Coye,ORY,2.49,49.13895,60482
Nice Pont Michel,NPM,7.29144,43.72175,06088
Boulazac,BZC,0.772645,45.172291,24053
Parc des Expositions,PEX,2.51382,48.97334,93078
Montbazon,MNZ,0.7214769,47.2917191,37154
Sucé-sur-Erdre,SUF,-1.5299873,47.3431347,44201
Avenue Henri Martin,AHM,2.272238,48.8644077,75116
Écouen - Ézanville,ECZ,2.36325,49.02273,95229
Beuvrages,BUS,3.5061396,50.3894892,59079
Clères,CRS,1.106184,49.598964,76179
Vertaizon,VTZ,3.288269,45.784543,63453
Montbrison,MOB,4.078282,45.604454,42147
Meudon Val Fleury,MFY,2.2409045,48.8079884,92048
Bully - Grenay,BGF,2.73317,50.44843,62186
Herrlisheim,HRL,7.9102594,48.7279056,67194
Le Luc - Le Cannet,LEC,6.3430972,43.3902379,83031
Argenton-sur-Creuse,AGC,1.518305,46.592248,36006
Watten - Éperlecques,WAP,2.2079599,50.8254043,62297
Louvroil,LWF,3.9535768,50.2683469,59392
Coulommiers,CQU,3.08225,48.808006,77131
Les Mais,LQW,-3.3828609,48.4262577,22025
Méricourt - Ribemont,MTL,2.5726254,49.9556384,80530
Magalas,MGA,3.2295415,43.4675998,34147
Pleyber-Christ,PBC,-3.8825543,48.5078255,29163
Pont-à-Vendin,PAV,2.8751938,50.4713812,62666
Vanves - Malakoff,VMK,2.2920988,48.8181959,92075
Sierentz,SEZ,7.459142,47.656047,68309
Esbly,EYA,2.81059946,48.90314191,77171
Fourmies,FMI,4.05357,50.01541,59249
La Garenne-Colombes,LGK,2.2396414,48.9093952,92025
Muret,MET,1.324449,43.464824,31395
Chaumont-en-Vexin,CEV,1.87274,49.26139,60143
Montereau,MTU,2.942972,48.379934,77305
Ascq,ASC,3.1598992,50.6218591,59009
Saint-Louis,STL,7.5559882,47.5906094,68297
Pihen-lès-Guînes,PHV,1.7845632,50.8727855,62657
Libercourt,LIK,3.00867,50.48025,62907
Ruminghem,RGM,2.1576706,50.8620636,62730
Maresquel-Ecquemicourt,MQU,1.9313418,50.4078186,62552
Liévin,LVW,2.7716316,50.434139,62510
La Faloise,FLO,2.3485813,49.696527,80299
Rabastens - Coufouleux,RAB,1.730567,43.819751,81070
Questembert,QUE,-2.4496002,47.6831803,56184
Tourville-la-Rivière,TVI,1.098964,49.3248177,76705
Saint-Sulpice - Auteuil,SUP,2.1164133,49.3473824,60598
Laifour,LFU,4.6923484,49.911256,08242
Aubigny-en-Artois,ABI,2.5928045,50.35297,62045
Fontpédrouse,FTB,2.1886585,42.5138062,66080
Pérenchies,PHI,2.97729,50.66697,59457
Maromme,MRM,1.050485,49.479935,76474
Saint-Laurent-d'Aigouze,XLZ,4.1930703,43.6392883,30276
Marquixanes,MQG,2.4858388,42.6428224,66103
Épernon,EPN,1.6812578,48.6052471,28140
Brunoy,BNY,2.506422,48.699112,91114
Nœux-les-Mines,NOX,2.67393,50.48297,62617
Baraqueville Carcenac Peyralès,BAQ,2.4275453,44.2704368,12056
Germaine,GEA,4.0228976,49.1277634,51266
Les Ramassiers,RAM,1.3528032,43.6024594,31555
Ondres,OND,-1.4571793,43.5685809,40209
Varetz,VEZ,1.4472859,45.1911631,19278
